accx,accy,accz,grox,groy,groz,magx,magy,magz,count
-12,48,7100,132,665,-479,0,0,0,1912
4,136,7052,89,696,-482,0,0,0,1913
-44,132,7068,126,695,-540,0,0,0,1914
-76,80,7136,28,700,-532,0,0,0,1915
-116,4,7156,38,672,-521,0,0,0,1916
-40,140,7104,74,653,-557,0,0,0,1917
-68,128,7116,107,683,-550,0,0,0,1918
-96,80,7092,40,724,-498,0,0,0,1919
-28,132,7116,94,717,-490,0,0,0,1920
-40,120,7072,47,686,-474,0,0,0,1921
-52,124,7160,45,688,-508,0,0,0,1922
-52,100,7200,56,710,-531,0,0,0,1923
-28,68,7156,92,667,-466,0,0,0,1924
-36,76,7156,99,652,-559,0,0,0,1925
-24,108,7160,40,767,-525,0,0,0,1926
-4,108,7156,30,672,-455,0,0,0,1927
-40,64,7072,108,673,-507,0,0,0,1928
-68,112,7136,71,689,-522,0,0,0,1929
-44,88,7188,110,619,-522,0,0,0,1930
-36,96,7188,104,625,-562,0,0,0,1931
-60,24,7192,77,717,-491,0,0,0,1932
0,120,7124,75,673,-548,0,0,0,1933
-12,128,7120,87,701,-531,0,0,0,1934
-4,76,7108,126,672,-519,0,0,0,1935
-60,108,7120,79,683,-559,0,0,0,1936
-4,76,7120,79,691,-495,0,0,0,1937
-80,76,7096,77,639,-512,0,0,0,1938
4,44,7124,54,654,-558,0,0,0,1939
-100,104,7088,130,612,-533,0,0,0,1940
-68,96,7156,31,675,-483,0,0,0,1941
572,332,7004,70,699,1056,0,0,0,1942
272,316,7164,243,543,1236,0,0,0,1943
-404,60,7096,96,648,684,0,0,0,1944
-80,72,7160,89,620,-524,0,0,0,1945
-52,76,7164,42,712,-474,0,0,0,1946
-80,136,7128,18,680,-438,0,0,0,1947
-84,108,7136,68,691,-389,0,0,0,1948
-96,172,7148,125,582,-15,0,0,0,1949
92,324,7168,182,509,2793,0,0,0,1950
56,-256,7180,-84,794,938,0,0,0,1951
12,84,7120,106,666,561,0,0,0,1952
192,312,7132,49,649,1370,0,0,0,1953
-312,96,7180,-43,678,1243,0,0,0,1954
20,88,7148,-19,725,-53,0,0,0,1955
-12,72,7152,16,715,4,0,0,0,1956
-84,448,7028,108,591,3146,0,0,0,1957
120,-344,7236,-27,707,1639,0,0,0,1958
-92,76,7100,85,650,-506,0,0,0,1959
-124,120,7096,28,753,-379,0,0,0,1960
-56,48,7080,37,684,-296,0,0,0,1961
24,152,7180,68,699,-268,0,0,0,1962
-36,108,7120,99,712,-503,0,0,0,1963
4,48,7084,111,709,-455,0,0,0,1964
-28,128,7172,68,736,-491,0,0,0,1965
24,128,7100,58,648,-500,0,0,0,1966
-68,100,7120,55,691,-502,0,0,0,1967
-12,68,7100,68,722,-519,0,0,0,1968
-64,68,7072,51,661,-503,0,0,0,1969
-60,60,7052,-5,663,-472,0,0,0,1970
-12,84,7204,44,679,-399,0,0,0,1971
-64,84,7168,19,639,-397,0,0,0,1972
-60,84,7156,42,713,-466,0,0,0,1973
-76,40,7092,117,684,-405,0,0,0,1974
-112,32,7144,368,796,-12,0,0,0,1975
-40,336,7156,135,705,-122,0,0,0,1976
-92,140,7172,-91,588,-266,0,0,0,1977
-72,132,7116,121,735,-501,0,0,0,1978
-20,68,7148,258,743,-488,0,0,0,1979
-36,84,7120,45,690,-516,0,0,0,1980
-32,104,7088,122,662,-468,0,0,0,1981
-100,136,7068,-9,639,-509,0,0,0,1982
-40,112,7160,-10,644,-517,0,0,0,1983
-48,80,7116,-29,645,-480,0,0,0,1984
-56,76,7180,163,694,-562,0,0,0,1985
-20,64,7128,105,686,-569,0,0,0,1986
-80,60,7068,80,678,-498,0,0,0,1987
-60,92,7156,89,706,-519,0,0,0,1988
-56,84,7128,141,704,-559,0,0,0,1989
-32,72,7152,85,650,-462,0,0,0,1990
-76,56,7116,30,666,-472,0,0,0,1991
-124,96,7160,112,666,-496,0,0,0,1992
-40,40,7184,57,616,-513,0,0,0,1993
-40,48,7084,101,656,-488,0,0,0,1994
-56,72,7084,37,632,-463,0,0,0,1995
-44,112,7068,37,676,-555,0,0,0,1996
24,44,7100,78,630,-507,0,0,0,1997
-52,84,7164,40,658,-352,0,0,0,1998
-32,88,7084,92,670,-364,0,0,0,1999
-40,140,7076,69,702,-355,0,0,0,2000
-80,140,7112,47,634,-393,0,0,0,2001
-8,116,7092,49,686,-469,0,0,0,2002
-56,120,7132,71,677,-375,0,0,0,2003
-32,156,7116,74,611,-404,0,0,0,2004
-60,92,7160,68,671,-448,0,0,0,2005
-68,72,7164,106,678,-387,0,0,0,2006
12,108,7176,73,693,-320,0,0,0,2007
-8,64,7136,46,712,-280,0,0,0,2008
-48,96,7084,78,701,-199,0,0,0,2009
-40,48,7136,26,694,-298,0,0,0,2010
-88,84,7128,85,667,-382,0,0,0,2011
-48,112,7036,64,638,-405,0,0,0,2012
0,56,7052,123,673,-389,0,0,0,2013
-40,132,7136,106,639,-387,0,0,0,2014
-56,80,7024,96,694,-439,0,0,0,2015
-72,120,7260,86,670,-407,0,0,0,2016
-200,236,7132,73,716,-126,0,0,0,2017
4,172,7100,28,687,-281,0,0,0,2018
8,168,7136,26,660,40,0,0,0,2019
8,28,7108,-51,603,-90,0,0,0,2020
48,148,7136,6,656,-134,0,0,0,2021
12,88,7160,1,577,-119,0,0,0,2022
-8,180,7132,65,708,-92,0,0,0,2023
0,-48,7024,9,603,42,0,0,0,2024
40,216,7024,336,914,-166,0,0,0,2025
-120,-104,7204,129,713,-66,0,0,0,2026
16,96,7164,-29,603,-18,0,0,0,2027
-132,-52,7164,-81,585,119,0,0,0,2028
8,136,7204,-72,550,221,0,0,0,2029
-36,124,7136,106,669,-488,0,0,0,2033
-48,76,7156,111,662,-564,0,0,0,2034
-36,92,7144,67,672,-543,0,0,0,2035
-48,144,7156,101,673,-536,0,0,0,2036
-96,160,7128,110,695,-547,0,0,0,2037
-52,76,7072,96,720,-545,0,0,0,2038
-68,132,7204,74,687,-482,0,0,0,2039
-92,68,7148,55,730,-537,0,0,0,2040
-16,140,7124,74,625,-492,0,0,0,2041
-36,84,7108,93,704,-552,0,0,0,2042
-52,100,7072,73,720,-512,0,0,0,2043
-72,128,7164,89,676,-494,0,0,0,2044
-92,72,7124,65,648,-541,0,0,0,2045
8,100,7224,62,670,-509,0,0,0,2046
-24,96,7240,78,648,-484,0,0,0,2047
-80,40,7128,85,653,-493,0,0,0,2048
-4,44,7056,86,653,-485,0,0,0,2049
-56,64,7144,49,653,-539,0,0,0,2050
-60,124,7156,100,670,-495,0,0,0,2051
-84,112,7112,92,672,-552,0,0,0,2052
-24,32,7172,118,664,-510,0,0,0,2053
-28,108,7220,104,672,-474,0,0,0,2054
-36,160,7208,115,701,-512,0,0,0,2055
0,56,7088,85,717,-495,0,0,0,2056
-28,88,7032,50,675,-558,0,0,0,2057
20,100,7156,30,679,-434,0,0,0,2058
-28,128,7112,64,672,-492,0,0,0,2059
-56,100,7160,67,715,-310,0,0,0,2060
12,28,7092,120,680,-483,0,0,0,2061
-32,80,7092,206,582,-529,0,0,0,2062
124,960,7396,-24,656,648,0,0,0,2063
436,1232,6784,77,600,1570,0,0,0,2064
88,324,7508,111,709,-173,0,0,0,2065
-80,-48,6788,43,857,24,0,0,0,2066
-436,-380,6784,342,560,-460,0,0,0,2067
-408,-780,7096,75,683,-962,0,0,0,2068
-8,104,7112,20,695,-469,0,0,0,2069
-48,136,7080,54,703,-555,0,0,0,2070
-40,116,7120,63,711,-593,0,0,0,2071
-64,200,7076,56,694,-601,0,0,0,2072
-72,68,7072,80,670,-614,0,0,0,2073
-76,72,7100,45,700,-603,0,0,0,2074
-36,140,7068,88,653,-477,0,0,0,2075
-40,124,7120,63,675,-536,0,0,0,2076
-68,116,7152,35,644,-534,0,0,0,2077
-56,124,7180,82,689,-536,0,0,0,2078
-52,100,7060,114,650,-529,0,0,0,2079
-44,132,7024,108,687,-568,0,0,0,2080
-24,124,7180,12,675,-547,0,0,0,2081
-44,132,7112,53,750,-501,0,0,0,2082
-24,32,7172,78,701,-505,0,0,0,2083
4,96,7124,63,718,-428,0,0,0,2084
-40,20,7116,108,641,-516,0,0,0,2085
-84,56,7188,64,686,-492,0,0,0,2086
44,64,7128,130,677,-521,0,0,0,2087
-32,48,7196,39,677,-469,0,0,0,2088
-100,60,7116,75,685,-481,0,0,0,2089
-16,136,7088,73,657,-527,0,0,0,2090
-56,84,7096,59,656,-515,0,0,0,2091
-68,120,7072,85,691,-532,0,0,0,2092
-32,120,7204,68,643,-523,0,0,0,2093
-32,72,7132,85,701,-540,0,0,0,2094
-80,108,7208,46,674,-493,0,0,0,2095
-32,108,7172,113,720,-591,0,0,0,2096
-8,128,7068,44,668,-486,0,0,0,2097
-104,140,7172,106,659,-505,0,0,0,2098
-76,84,7056,142,673,-507,0,0,0,2099
-72,124,7116,62,627,-548,0,0,0,2100
-64,-4,7128,38,667,-502,0,0,0,2101
-100,112,7068,43,682,-571,0,0,0,2102
-92,84,7120,17,678,-477,0,0,0,2103
-104,60,7136,78,647,-498,0,0,0,2104
-48,128,7096,40,710,-548,0,0,0,2105
-40,100,7112,69,673,-492,0,0,0,2106
-28,128,7052,42,694,-503,0,0,0,2107
-48,72,7068,108,623,-512,0,0,0,2108
-52,76,7140,54,623,-495,0,0,0,2109
0,88,7084,81,676,-551,0,0,0,2110
-48,112,7124,118,691,-524,0,0,0,2111
-56,108,7112,30,711,-560,0,0,0,2112
20,120,7144,55,694,-550,0,0,0,2113
28,100,7124,78,698,-486,0,0,0,2114
-60,68,7148,85,684,-540,0,0,0,2115
-4,48,7084,107,708,-564,0,0,0,2116
-28,76,7196,92,682,-487,0,0,0,2117
-32,56,7080,68,695,-532,0,0,0,2118
-44,80,7100,54,671,-427,0,0,0,2119
20,128,7080,36,651,-530,0,0,0,2120
-40,92,7088,127,656,-491,0,0,0,2121
-4,68,7204,69,696,-607,0,0,0,2122
-56,120,7232,66,639,-514,0,0,0,2123
-72,64,7156,82,685,-472,0,0,0,2124
-24,104,7068,99,766,-524,0,0,0,2125
-48,112,7096,50,655,-514,0,0,0,2126
-44,148,7108,46,678,-489,0,0,0,2127
-80,120,7112,69,659,-484,0,0,0,2128
-84,148,7096,37,682,-540,0,0,0,2129
-80,100,7184,12,659,-505,0,0,0,2130
-124,128,7116,61,668,-517,0,0,0,2131
-88,104,7108,144,684,-489,0,0,0,2132
-268,-76,7076,41,671,-321,0,0,0,2133
32,212,7092,44,706,35,0,0,0,2134
-68,104,7136,58,671,-529,0,0,0,2135
-4,68,7096,91,682,-516,0,0,0,2136
-104,528,7112,63,689,75,0,0,0,2137
784,1192,7060,94,685,247,0,0,0,2138
-28,-68,7164,262,568,-462,0,0,0,2139
4,40,7092,118,656,-496,0,0,0,2140
0,152,7148,50,672,-552,0,0,0,2141
360,1064,7424,-3,661,-235,0,0,0,2142
504,1268,7080,87,667,-287,0,0,0,2143
-248,-416,6980,120,568,-687,0,0,0,2144
-444,-1064,6996,93,656,-618,0,0,0,2145
-4,84,7172,85,686,-520,0,0,0,2146
-4,80,7144,94,657,-490,0,0,0,2147
8,76,7084,81,637,-522,0,0,0,2148
-12,120,7128,18,682,-565,0,0,0,2149
-4,96,7112,137,740,-515,0,0,0,2150
-60,96,7096,75,700,-550,0,0,0,2151
-64,76,7092,101,696,-604,0,0,0,2152
-80,56,7056,48,713,-883,0,0,0,2153
-100,156,7184,97,684,-860,0,0,0,2154
-56,52,7160,90,665,-921,0,0,0,2155
-112,96,7092,124,650,-867,0,0,0,2156
-80,108,7180,104,708,-912,0,0,0,2157
-100,76,7056,123,660,-970,0,0,0,2158
-48,96,7192,112,712,-1052,0,0,0,2159
-40,148,7100,120,672,-912,0,0,0,2160
-76,136,7132,99,707,-1148,0,0,0,2161
-64,136,7204,75,726,-945,0,0,0,2162
-88,120,7036,22,670,-1000,0,0,0,2163
-40,120,7140,-1,745,-996,0,0,0,2164
-28,112,7100,27,689,-948,0,0,0,2165
-4,68,7136,74,701,-803,0,0,0,2166
-32,128,7104,118,757,-702,0,0,0,2167
-76,112,7136,45,677,-721,0,0,0,2168
-120,88,7168,120,705,-759,0,0,0,2169
-88,84,7244,47,696,-690,0,0,0,2170
68,44,7232,51,712,-481,0,0,0,2171
-44,88,7164,-48,592,-540,0,0,0,2172
-96,12,7076,-100,521,-503,0,0,0,2173
228,52,7204,41,650,-538,0,0,0,2174
-52,52,6932,97,663,-545,0,0,0,2175
-32,96,7160,67,710,-517,0,0,0,2176
-36,80,7040,59,646,-489,0,0,0,2177
0,64,7136,48,673,-516,0,0,0,2178
-56,84,7164,104,716,-514,0,0,0,2179
-48,104,7048,108,660,-552,0,0,0,2180
-4,84,7148,105,689,-548,0,0,0,2181
-76,92,7120,88,676,-529,0,0,0,2182
-104,84,7204,71,665,-465,0,0,0,2183
4,68,7184,111,686,-460,0,0,0,2184
-44,92,7080,80,652,-479,0,0,0,2185
-44,92,7140,121,653,-464,0,0,0,2186
-76,136,7052,87,653,-554,0,0,0,2187
4,156,7100,65,715,-486,0,0,0,2188
-72,84,7116,111,685,-523,0,0,0,2189
-84,72,7068,44,670,-488,0,0,0,2190
-112,152,7124,41,651,-498,0,0,0,2191
-32,108,7132,57,674,-482,0,0,0,2192
-44,148,7188,41,679,-465,0,0,0,2193
-28,132,7172,71,686,-512,0,0,0,2194
32,112,7220,90,660,-462,0,0,0,2195
-56,104,7016,101,669,-575,0,0,0,2196
-72,68,7136,87,683,-511,0,0,0,2197
8,104,7092,80,641,-497,0,0,0,2198
8,84,6996,89,671,-521,0,0,0,2199
4,72,7112,40,632,-493,0,0,0,2200
-48,56,7104,141,741,-464,0,0,0,2201
-92,36,7164,65,672,-513,0,0,0,2202
-40,64,7072,66,710,-536,0,0,0,2203
-4,20,7272,73,658,-538,0,0,0,2204
-36,80,7108,46,710,-524,0,0,0,2205
-40,92,7136,40,701,-619,0,0,0,2206
-28,80,7168,35,644,-505,0,0,0,2207
-12,156,7116,108,663,-460,0,0,0,2208
-20,116,7140,75,680,-511,0,0,0,2209
-32,92,7140,58,689,-498,0,0,0,2210
-76,124,7108,95,689,-486,0,0,0,2211
-12,128,7164,66,669,-488,0,0,0,2212
-44,104,7100,59,724,-517,0,0,0,2213
-28,68,7068,42,645,-500,0,0,0,2214
-96,88,7092,86,689,-436,0,0,0,2215
-60,100,7168,68,719,-476,0,0,0,2216
-84,60,7140,92,667,-509,0,0,0,2217
-48,104,7140,45,653,-533,0,0,0,2218
-68,92,7116,109,715,-474,0,0,0,2219
-116,132,7140,95,699,-531,0,0,0,2220
-24,100,7084,56,710,-515,0,0,0,2221
-68,100,7124,87,625,-496,0,0,0,2222
-64,156,7052,47,675,-568,0,0,0,2223
-60,140,7056,96,692,-515,0,0,0,2224
-64,156,7156,124,658,-483,0,0,0,2225
-24,156,7188,91,645,-539,0,0,0,2226
-36,112,7196,97,705,-568,0,0,0,2227
-60,128,7040,94,698,-470,0,0,0,2228
8,64,7116,72,664,-448,0,0,0,2229
-36,84,7080,12,686,-598,0,0,0,2230
-48,168,7168,73,685,-502,0,0,0,2231
-4,88,7108,39,615,-540,0,0,0,2232
-60,116,7100,108,684,-512,0,0,0,2233
-20,60,7144,9,678,-546,0,0,0,2234
-64,64,7080,60,707,-470,0,0,0,2235
-36,84,7048,66,689,-497,0,0,0,2236
0,124,7136,119,685,-493,0,0,0,2237
-56,120,7144,110,625,-432,0,0,0,2238
-60,16,7140,32,653,-492,0,0,0,2239
-20,100,7132,53,679,-552,0,0,0,2240
-56,160,7088,73,682,-519,0,0,0,2241
-16,32,7108,49,705,-526,0,0,0,2242
-76,140,7148,90,692,-493,0,0,0,2243
-48,104,7148,37,736,-529,0,0,0,2244
-40,92,7144,35,658,-550,0,0,0,2245
-88,128,7088,94,670,-498,0,0,0,2246
-56,88,7124,44,682,-496,0,0,0,2247
-36,80,7092,90,653,-534,0,0,0,2248
-44,88,7128,47,730,-584,0,0,0,2249
-124,104,7092,85,658,-546,0,0,0,2250
-84,120,7192,54,683,-493,0,0,0,2251
-80,136,7172,28,705,-535,0,0,0,2252
-60,100,7136,82,729,-559,0,0,0,2253
-40,40,7132,78,616,-549,0,0,0,2254
-116,124,7084,74,671,-446,0,0,0,2255
-36,120,7112,91,667,-562,0,0,0,2256
-4,100,7096,91,645,-533,0,0,0,2257
0,116,7164,89,673,-576,0,0,0,2258
-68,104,7148,115,730,-555,0,0,0,2259
-56,120,7096,80,646,-526,0,0,0,2260
-4,28,7140,93,644,-488,0,0,0,2261
-48,104,7176,95,694,-522,0,0,0,2262
-28,120,7180,49,708,-580,0,0,0,2263
-24,68,7128,49,649,-517,0,0,0,2264
-24,88,7180,88,693,-565,0,0,0,2265
-52,88,7136,71,699,-486,0,0,0,2266
-44,140,7108,101,679,-492,0,0,0,2267
-60,52,7116,102,651,-515,0,0,0,2268
-36,56,7096,83,660,-534,0,0,0,2269
-16,56,7096,117,733,-509,0,0,0,2270
-32,88,7120,69,635,-509,0,0,0,2271
-28,108,7108,61,677,-554,0,0,0,2272
-68,132,7108,101,711,-528,0,0,0,2273
-4,148,7112,91,704,-495,0,0,0,2274
-12,136,7184,75,673,-477,0,0,0,2275
-64,128,7220,59,678,-538,0,0,0,2276
-24,144,7132,46,686,-524,0,0,0,2277
-80,60,7144,76,653,-523,0,0,0,2278
-16,88,7188,61,677,-469,0,0,0,2279
8,136,7052,61,662,-539,0,0,0,2280
-52,112,7148,40,670,-441,0,0,0,2281
-52,140,7160,78,686,-550,0,0,0,2282
-80,104,7076,28,679,-585,0,0,0,2283
-112,84,7140,58,704,-466,0,0,0,2284
-84,116,7108,57,724,-469,0,0,0,2285
-28,132,7112,101,641,-550,0,0,0,2286
-52,80,7048,78,732,-550,0,0,0,2287
-48,120,7116,89,672,-543,0,0,0,2288
0,100,7160,87,667,-477,0,0,0,2289
-36,108,7120,97,709,-510,0,0,0,2290
-32,20,7100,50,715,-512,0,0,0,2291
-48,72,7116,80,639,-495,0,0,0,2292
-44,88,7128,117,670,-529,0,0,0,2293
-16,96,7112,86,700,-478,0,0,0,2294
-40,104,7164,94,654,-477,0,0,0,2295
-56,68,7072,131,717,-541,0,0,0,2296
-32,80,6960,139,696,-532,0,0,0,2297
-48,116,7112,55,670,-472,0,0,0,2298
-92,108,7148,92,658,-593,0,0,0,2299
-4,112,7088,56,705,-500,0,0,0,2300
-80,92,7048,101,672,-512,0,0,0,2301
-88,92,7104,49,665,-522,0,0,0,2302
-16,44,7044,77,691,-585,0,0,0,2303
-24,92,7136,88,672,-539,0,0,0,2304
0,80,7096,90,679,-509,0,0,0,2305
-44,68,7076,16,653,-540,0,0,0,2306
-64,68,7136,29,641,-513,0,0,0,2307
-36,80,7104,66,652,-526,0,0,0,2308
-72,56,7076,73,699,-450,0,0,0,2309
-36,100,7088,63,672,-517,0,0,0,2310
-64,124,7100,84,715,-527,0,0,0,2311
-24,120,7140,65,712,-524,0,0,0,2312
-72,56,7124,101,667,-514,0,0,0,2313
-52,132,7100,103,735,-498,0,0,0,2314
-32,124,7164,46,682,-555,0,0,0,2315
-88,132,7120,103,701,-534,0,0,0,2316
-32,52,7112,61,654,-528,0,0,0,2317
-72,92,7120,74,647,-558,0,0,0,2318
-24,132,7136,55,684,-512,0,0,0,2319
0,40,7116,100,710,-560,0,0,0,2320
-48,84,7060,4,610,-522,0,0,0,2321
4,12,7108,86,696,-549,0,0,0,2322
-12,88,7140,59,619,-477,0,0,0,2323
-100,128,7104,50,671,-550,0,0,0,2324
16,104,7140,71,679,-512,0,0,0,2325
-36,68,7232,82,684,-540,0,0,0,2326
-72,80,7048,54,716,-468,0,0,0,2327
-68,92,7108,50,680,-536,0,0,0,2328
-116,64,7200,60,697,-517,0,0,0,2329
-36,104,7172,71,665,-491,0,0,0,2330
-24,84,7180,73,693,-476,0,0,0,2331
-40,64,7124,106,661,-505,0,0,0,2332
-36,116,7056,104,711,-523,0,0,0,2333
-72,92,7104,82,665,-541,0,0,0,2334
-40,92,7004,-12,689,-549,0,0,0,2335
-84,136,7136,75,670,-535,0,0,0,2336
-68,76,7124,63,620,-475,0,0,0,2337
-80,144,7116,63,646,-525,0,0,0,2338
-52,88,7036,66,677,-533,0,0,0,2339
-56,100,7128,67,705,-478,0,0,0,2340
-76,72,7144,78,708,-516,0,0,0,2341
-76,104,7208,75,721,-486,0,0,0,2342
-24,132,7092,52,677,-520,0,0,0,2343
-12,68,7128,44,731,-455,0,0,0,2344
-72,84,7116,91,660,-509,0,0,0,2345
-56,96,7160,58,734,-529,0,0,0,2346
-44,80,7196,47,646,-471,0,0,0,2347
-48,60,7100,28,673,-627,0,0,0,2348
-32,24,7092,25,682,-484,0,0,0,2349
-64,104,7176,53,698,-515,0,0,0,2350
-8,56,7144,83,662,-498,0,0,0,2351
-44,80,7096,119,675,-535,0,0,0,2352
-8,76,7072,68,638,-509,0,0,0,2353
-36,100,7140,63,670,-539,0,0,0,2354
-4,148,7132,47,604,-536,0,0,0,2355
-84,124,7156,126,667,-474,0,0,0,2356
-40,128,7124,65,724,-522,0,0,0,2357
-36,108,7120,87,669,-481,0,0,0,2358
-44,84,7132,64,687,-467,0,0,0,2359
-20,92,7184,85,679,-462,0,0,0,2360
4,24,7216,29,728,-481,0,0,0,2361
-72,128,7288,52,683,-482,0,0,0,2362
-60,108,7236,72,677,-521,0,0,0,2363
-4,88,7172,67,688,-566,0,0,0,2364
-112,80,7188,59,701,-505,0,0,0,2365
-128,128,7092,89,639,-490,0,0,0,2366
-92,128,7080,99,702,-617,0,0,0,2367
-28,44,7148,60,715,-510,0,0,0,2368
-100,124,7104,26,691,-567,0,0,0,2369
-80,128,7108,118,699,-526,0,0,0,2370
-60,116,7152,122,702,-529,0,0,0,2371
-56,108,7172,87,708,-526,0,0,0,2372
-36,92,7212,82,673,-397,0,0,0,2373
-44,120,7168,64,688,-515,0,0,0,2374
-92,136,7096,92,696,-573,0,0,0,2375
-44,92,7144,97,689,-466,0,0,0,2376
-24,104,7128,49,680,-510,0,0,0,2377
-4,84,7188,92,722,-529,0,0,0,2378
-8,108,7184,103,697,-512,0,0,0,2379
-44,132,7164,36,678,-528,0,0,0,2380
-8,72,7056,61,729,-470,0,0,0,2381
-36,52,7200,90,731,-512,0,0,0,2382
-4,164,7188,99,645,-503,0,0,0,2383
-20,128,7152,87,644,-561,0,0,0,2384
-36,108,7092,85,651,-531,0,0,0,2385
-48,72,7080,38,696,-548,0,0,0,2386
-36,112,7092,96,681,-522,0,0,0,2387
-36,92,7156,74,711,-554,0,0,0,2388
4,92,7104,118,726,-444,0,0,0,2389
-12,104,7164,61,705,-536,0,0,0,2390
-48,148,7156,88,638,-521,0,0,0,2391
-64,152,7176,39,689,-534,0,0,0,2392
-24,148,7128,99,632,-510,0,0,0,2393
-80,168,7172,123,700,-567,0,0,0,2394
-28,152,7128,52,698,-568,0,0,0,2395
-48,128,7156,81,710,-485,0,0,0,2396
-32,92,7068,66,664,-477,0,0,0,2397
-72,112,7096,63,690,-535,0,0,0,2398
-72,92,7076,62,699,-552,0,0,0,2399
-16,28,7148,75,701,-540,0,0,0,2400
-76,100,7172,76,689,-554,0,0,0,2401
-44,100,7136,96,682,-513,0,0,0,2402
-40,80,7184,72,677,-553,0,0,0,2403
-80,100,7108,78,710,-493,0,0,0,2404
-36,112,7160,93,641,-501,0,0,0,2405
-72,92,7092,76,662,-581,0,0,0,2406
8,84,7132,81,724,-514,0,0,0,2407
-28,156,7056,63,694,-500,0,0,0,2408
-36,20,7184,79,688,-529,0,0,0,2409
-28,108,7112,111,698,-505,0,0,0,2410
-52,8,7020,69,677,-526,0,0,0,2411
-64,128,7156,37,658,-550,0,0,0,2412
0,136,7232,83,691,-439,0,0,0,2413
-60,112,7112,97,734,-543,0,0,0,2414
-48,156,7104,61,691,-467,0,0,0,2415
-28,112,7152,62,667,-562,0,0,0,2416
-88,84,7116,33,658,-510,0,0,0,2417
-52,68,7140,99,688,-465,0,0,0,2418
-64,104,7120,73,721,-462,0,0,0,2419
-44,96,7100,92,692,-517,0,0,0,2420
-40,116,7116,94,642,-504,0,0,0,2421
-40,88,7156,95,746,-542,0,0,0,2422
-12,128,7112,33,738,-500,0,0,0,2423
-12,140,7076,43,651,-503,0,0,0,2424
-92,80,7052,70,683,-516,0,0,0,2425
-36,92,7244,78,667,-521,0,0,0,2426
-80,76,7200,15,671,-513,0,0,0,2427
-48,64,7108,61,644,-504,0,0,0,2428
-60,92,7072,59,715,-513,0,0,0,2429
-48,144,7132,37,741,-562,0,0,0,2430
-28,76,7112,81,692,-456,0,0,0,2431
-96,80,7080,65,724,-470,0,0,0,2432
-72,84,7188,59,654,-519,0,0,0,2433
-40,160,7100,42,648,-514,0,0,0,2434
-68,108,7184,56,689,-484,0,0,0,2435
-56,88,7184,71,720,-505,0,0,0,2436
-64,96,7136,90,656,-542,0,0,0,2437
-16,80,7100,67,641,-517,0,0,0,2438
-20,64,7120,82,708,-519,0,0,0,2439
-36,172,7104,7,685,-504,0,0,0,2440
-24,92,7164,85,734,-523,0,0,0,2441
-40,24,7088,33,657,-530,0,0,0,2442
-20,148,7088,48,643,-484,0,0,0,2443
-84,116,7124,82,654,-480,0,0,0,2444
-72,32,7176,50,729,-473,0,0,0,2445
-12,32,7136,66,663,-536,0,0,0,2446
-36,108,7124,85,686,-527,0,0,0,2447
-56,80,7076,54,696,-578,0,0,0,2448
-32,44,7052,108,706,-474,0,0,0,2449
-8,104,7156,83,685,-529,0,0,0,2450
-64,116,7128,63,671,-587,0,0,0,2451
-40,116,7156,92,666,-524,0,0,0,2452
-96,80,7148,71,686,-531,0,0,0,2453
-4,104,7168,59,627,-493,0,0,0,2454
-24,100,7236,59,675,-495,0,0,0,2455
-68,112,7152,132,684,-555,0,0,0,2456
-32,100,7152,63,717,-507,0,0,0,2457
-56,100,7100,108,663,-522,0,0,0,2458
-48,88,7072,33,711,-460,0,0,0,2459
-80,140,7132,74,668,-488,0,0,0,2460
-28,108,7112,94,674,-541,0,0,0,2461
-52,116,7128,89,664,-504,0,0,0,2462
-100,84,7156,56,696,-557,0,0,0,2463
0,116,7056,72,681,-455,0,0,0,2464
-44,128,7172,53,715,-534,0,0,0,2465
-64,120,7116,54,672,-548,0,0,0,2466
-72,88,7104,63,661,-540,0,0,0,2467
-96,36,7152,95,658,-446,0,0,0,2468
-16,160,7144,85,666,-536,0,0,0,2469
-20,112,7104,77,678,-492,0,0,0,2470
-64,88,7052,75,711,-535,0,0,0,2471
-56,152,7192,96,628,-567,0,0,0,2472
-36,92,7156,47,677,-535,0,0,0,2473
-48,72,7132,106,673,-481,0,0,0,2474
0,64,7100,44,702,-456,0,0,0,2475
-44,-32,7072,14,722,-533,0,0,0,2476
8,76,7124,102,684,-571,0,0,0,2477
-68,116,7084,61,696,-555,0,0,0,2478
-4,56,7128,64,642,-489,0,0,0,2479
-16,124,7096,89,729,-493,0,0,0,2480
-60,96,7140,112,653,-540,0,0,0,2481
-24,112,7084,58,734,-506,0,0,0,2482
-64,96,7148,92,632,-513,0,0,0,2483
-72,24,7100,93,674,-477,0,0,0,2484
-44,100,7084,63,693,-526,0,0,0,2485
-40,140,7136,42,679,-501,0,0,0,2486
-24,128,7128,55,661,-507,0,0,0,2487
-80,80,7160,149,655,-488,0,0,0,2488
-56,144,7140,33,648,-503,0,0,0,2489
-64,116,7128,47,716,-558,0,0,0,2490
-60,60,7172,63,698,-555,0,0,0,2491
-120,80,7080,75,752,-488,0,0,0,2492
-80,92,7100,81,691,-477,0,0,0,2493
-76,112,7108,94,698,-503,0,0,0,2494
-88,68,7148,86,686,-453,0,0,0,2495
-76,64,7120,56,729,-535,0,0,0,2496
-32,108,7120,41,637,-488,0,0,0,2497
